-0.923,-1.92     0
-0.923,-1.92     0
0.965,0.521      0
-1.87,0.521      0
0.965,0.521      0
0.0214,0.521     0
0.965,-1.92      0
-0.923,-1.92     0
-1.87,-1.92      0
-0.923,-1.92     0
0.965,0.521      0
0.0214,0.521     0
-0.923,-1.92     0
0.0214,-1.92     0
-0.923,-1.92     0
-0.923,-1.92     0
0.965,0.521      0
0.965,0.521      0
-1.87,-1.92      0
0.0214,-1.92     0
0.0214,0.521     0
0.0214,-1.92     0
-1.87,0.521      0
0.0214,-1.92     0
-1.87,-1.92      0
0.965,0.521      0
-1.87,-1.92      0
0.0214,0.521     0
0.965,-1.92      0
0.0214,-1.92     0
0.965,0.521      0
-1.87,-1.92      0
-0.923,-1.92     0
0.965,0.521      0
0.0214,0.521     0
-1.87,0.521      0
-1.87,-1.92      0
-1.87,-1.92      0
-1.87,0.521      0
0.965,0.521      0
-1.87,-1.92      0
0.965,0.521      0
-0.923,0.521     0
-1.87,0.521      0
0.965,0.521      0
0.0214,-1.92     0
-1.87,-1.92      0
0.965,0.521      0
0.965,0.521      0
-1.87,0.521      0
-0.923,-1.92     0
0.0214,0.521     0
-0.923,-1.92     0
0.965,0.521      0
0.0214,-1.92     0
0.0214,-1.92     0
-0.923,-1.92     0
0.965,0.521      0
0.0214,-1.92     0
-1.87,-1.92      0
-1.87,-1.92      0
-1.87,-1.92      0
-0.923,-1.92     0
0.0214,-1.92     0
-1.87,-1.92      0
0.965,0.521      0
0.965,0.521      0
0.965,0.521      0
-0.923,-1.92     0
0.965,0.521      0
-1.87,-1.92      0
0.965,0.521      0
0.0214,-1.92     0
-1.87,-1.92      0
-0.923,-1.92     0
-0.923,0.521     0
0.965,0.521      0
0.0214,0.521     0
0.965,0.521      0
0.965,0.521      0
0.965,0.521      0
0.0214,0.521     0
0.0214,-1.92     0
0.0214,-1.92     0
0.0214,-1.92     0
0.965,0.521      0
0.0214,0.521     0
0.965,0.521      0
0.965,0.521      0
-1.87,-1.92      0
0.0214,-1.92     0
0.965,0.521      0
0.0214,-1.92     0
-1.87,-1.92      0
0.0214,0.521     0
0.965,0.521      0
0.965,0.521      0
0.0214,0.521     0
0.965,-1.92      0
-1.87,0.521      0
-0.923,-1.92     0
-0.923,0.521     0
0.965,0.521      0
-0.923,-1.92     0
0.0214,-1.92     0
0.0214,0.521     0
0.965,0.521      0
-1.87,-1.92      0
0.0214,-1.92     0
0.0214,-1.92     0
0.0214,-1.92     0
0.965,0.521      0
0.0214,0.521     0
-1.87,-1.92      0
-0.923,-1.92     0
-1.87,-1.92      0
-1.87,-1.92      0
0.0214,-1.92     0
0.0214,0.521     0
-0.923,-1.92     0
0.965,0.521      0
0.965,0.521      0
-1.87,-1.92      0
0.965,0.521      0
-0.923,0.521     0
-0.923,0.521     0
0.965,0.521      0
0.0214,0.521     0
0.965,0.521      0
0.0214,-1.92     0
-0.923,-1.92     0
-0.923,-1.92     0
0.0214,0.521     0
-0.923,0.521     0
0.0214,-1.92     0
-0.923,-1.92     0
-1.87,0.521      0
-1.87,-1.92      0
-1.87,-1.92      0
-1.87,-1.92      0
0.0214,0.521     0
0.0214,-1.92     0
-0.923,0.521     0
0.965,0.521      0
0.965,0.521      0
0.0214,-1.92     0
-1.87,-1.92      0
-1.87,-1.92      0
0.965,0.521      0
0.965,0.521      0
0.965,-1.92      0
-1.87,0.521      0
0.965,0.521      0
-1.87,-1.92      0
-0.923,0.521     0
0.0214,0.521     0
-1.87,0.521      0
0.0214,-1.92     0
-1.87,-1.92      0
-0.923,-1.92     0
0.965,0.521      0
0.965,0.521      0
0.965,0.521      0
